1	0.0472773452059167	0.0598540192888155	0.229069281470639	0.0668611417455992	0.0200675933927791	0	0	0	0	0.267279465589306	0	0.0355754935869731
0.0472773452059167	1	0.298248922315375	0.150748671779963	0.0979358952260394	0	0.160718639356162	0	0	0.156426184815224	0.183438899532007	0.143161932022046	0.250715992453678
0.0598540192888155	0.298248922315375	1	0	0	0	0	0	0	0	0	0	0
0.229069281470639	0.150748671779963	0	1	0	0	0	0	0	0	0	0	0
0.0668611417455992	0.0979358952260394	0	0	1	0	0.00385647335422082	0	0	0	0	0	0
0.0200675933927791	0	0	0	0	1	0	0	0	0	0	0	0
0	0.160718639356162	0	0	0.00385647335422082	0	1	0	0	0	0	0	0
0	0	0	0	0	0	0	1	0	0	0.122983154709133	0	0.0662231563411985
0	0	0	0	0	0	0	0	1	0	0	0	0
0	0.156426184815224	0	0	0	0	0	0	0	1	0	0	0
0.267279465589306	0.183438899532007	0	0	0	0	0	0.122983154709133	0	0	1	0.088814482842106	0
0	0.143161932022046	0	0	0	0	0	0	0	0	0.088814482842106	1	0
0.0355754935869731	0.250715992453678	0	0	0	0	0	0.0662231563411985	0	0	0	0	1
