1	0	0	0	0	0.146703682207455	0.141278406652274	0.0606196555542706	0.128038275076599	0.0292508585607847	0
0	1	0	0	0	0	0	0.0465683175126646	0	0	0.114080594660207
0	0	1	0	0	0.164156933672851	0	0.00194402935317443	0	0.00361224460079496	0.198616198700118
0	0	0	1	0	0.146138740171953	0.0664619723658894	0	0.0193586603421934	0	0
0	0	0	0	1	0.021530723039871	0	0.0241042517777838	0.0531687555618076	0.0122568336486741	0.152164626692806
0.146703682207455	0	0.164156933672851	0.146138740171953	0.021530723039871	1	0	0.198142835080299	0	0	0
0.141278406652274	0	0	0.0664619723658894	0	0	1	0.00297931428924819	0	0	0.152946116998795
0.0606196555542706	0.0465683175126646	0.00194402935317443	0	0.0241042517777838	0.198142835080299	0.00297931428924819	1	0.0344075264805772	0.00354845521670905	0.0237380389124233
0.128038275076599	0	0	0.0193586603421934	0.0531687555618076	0	0	0.0344075264805772	1	0	0.0642803045523251
0.0292508585607847	0	0.00361224460079496	0	0.0122568336486741	0	0	0.00354845521670905	0	1	0
0	0.114080594660207	0.198616198700118	0	0.152164626692806	0	0.152946116998795	0.0237380389124233	0.0642803045523251	0	1
