1	0	0.20207339709629	0	0	0	0	0	0.142456759080316	0.142245847835992	0
0	1	0	0	0	0	0	0	0	0	0
0.20207339709629	0	1	0	0	0	0.0456656134478912	0	0	0	0
0	0	0	1	0	0	0	0.0335715956170541	0	0.16634497690057	0
0	0	0	0	1	0	0	0.0566163204234005	0.134393960276439	0.117794580351671	0.0450742356005256
0	0	0	0	0	1	0	0	0	0	0
0	0	0.0456656134478912	0	0	0	1	0	0	0	0
0	0	0	0.0335715956170541	0.0566163204234005	0	0	1	0	0	0
0.142456759080316	0	0	0	0.134393960276439	0	0	0	1	0	0
0.142245847835992	0	0	0.16634497690057	0.117794580351671	0	0	0	0	1	0
0	0	0	0	0.0450742356005256	0	0	0	0	0	1
