1	0	0	0	0.0805994668623173	0	0	0	0	0.175943628568539	0
0	1	0.0706571393280973	0	0.105481266919431	0.153954912094937	0	0	0	0	0
0	0.0706571393280973	1	0	0.230644344724318	0	0	0	0	0.0855418983631087	0.217115456257955
0	0	0	1	0.0234044883422875	0	0	0.0170858872604261	0	0	0
0.0805994668623173	0.105481266919431	0.230644344724318	0.0234044883422875	1	0	0.46793142847684	0	0	0	0
0	0.153954912094937	0	0	0	1	0.110674466460684	0	0	0.165585930337868	0
0	0	0	0	0.46793142847684	0.110674466460684	1	0	0.115089768573901	0.116607775589319	0.258128170575684
0	0	0	0.0170858872604261	0	0	0	1	0	0	0
0	0	0	0	0	0	0.115089768573901	0	1	0	0.0344265427199309
0.175943628568539	0	0.0855418983631087	0	0	0.165585930337868	0.116607775589319	0	0	1	0.0494863114879045
0	0	0.217115456257955	0	0	0	0.258128170575684	0	0.0344265427199309	0.0494863114879045	1
