1	0	0.0444998077275754	0	0	0	0	0	0	0	0	0.12684752811489	0.1356664272181	0.0881511119503429
0	1	0	0	0.134368876576093	0	0.0690720738839807	0	0	0.0439363359857272	0	0	0	0
0.0444998077275754	0	1	0.0395552198726042	0.0566922157597225	0.0577002171230468	0.100485854456999	0	0.087805946944786	0.146312017779973	0	0	0.144405381457886	0
0	0	0.0395552198726042	1	0	0	0	0	0	0	0	0.134731664328359	0.241229121344438	0.00717166900113735
0	0.134368876576093	0.0566922157597225	0	1	0.0899881811642582	0	0	0	0	0.0859272883251476	0	0.0327238149780763	0
0	0	0.0577002171230468	0	0.0899881811642582	1	0	0	0	0	0	0.0561152992813565	0.119775992771114	0
0	0.0690720738839807	0.100485854456999	0	0	0	1	0	0	0	0	0.00768920800568234	0.144992687450167	0
0	0	0	0	0	0	0	1	0	0	0	0	0.132097395344924	0
0	0	0.087805946944786	0	0	0	0	0	1	0	0	0.0576802757630464	0	0
0	0.0439363359857272	0.146312017779973	0	0	0	0	0	0	1	0	0	0	0
0	0	0	0	0.0859272883251476	0	0	0	0	0	1	0.217665924194178	0.163948397902738	0
0.12684752811489	0	0	0.134731664328359	0	0.0561152992813565	0.00768920800568234	0	0.0576802757630464	0	0.217665924194178	1	0	0
0.1356664272181	0	0.144405381457886	0.241229121344438	0.0327238149780763	0.119775992771114	0.144992687450167	0.132097395344924	0	0	0.163948397902738	0	1	0.185274058885967
0.0881511119503429	0	0	0.00717166900113735	0	0	0	0	0	0	0	0	0.185274058885967	1
