1	0	0.0088575200212941	0	0	0	0	0	0	0	0	0	0
0	1	0.233927986020605	0	0.0772334668653931	0	0	0.146981307165978	0.111194628457759	0.0447070345547675	0.359900282154097	0.299978408620639	0
0.0088575200212941	0.233927986020605	1	0	0.116119440115775	0	0	0	0	0	0	0	0
0	0	0	1	0.326686449777638	0	0.0258498010560575	0	0	0	0	0	0
0	0.0772334668653931	0.116119440115775	0.326686449777638	1	0.195954741688794	0	0	0.000330877340856643	0	0	0	0.118919536969374
0	0	0	0	0.195954741688794	1	0	0.204863190576911	0.01984342173417	0.198519106222634	0.17684331024941	0.0860703656882769	0
0	0	0	0.0258498010560575	0	0	1	0.00660770959718845	0	0.00192386384858151	0	0.172466629551411	0
0	0.146981307165978	0	0	0	0.204863190576911	0.00660770959718845	1	0	0	0	0	0
0	0.111194628457759	0	0	0.000330877340856643	0.01984342173417	0	0	1	0	0	0	0
0	0.0447070345547675	0	0	0	0.198519106222634	0.00192386384858151	0	0	1	0	0	0
0	0.359900282154097	0	0	0	0.17684331024941	0	0	0	0	1	0	0
0	0.299978408620639	0	0	0	0.0860703656882769	0.172466629551411	0	0	0	0	1	0.216386322011905
0	0	0	0	0.118919536969374	0	0	0	0	0	0	0.216386322011905	1
