1	0	0	0	0.202395953493346	0	0.424055858765758	0	0.181099252563544	0.204424858470559	0.207786777452136	0.114572152939639	0.0465991716497099	0	0	0	0.1125457807754	0
0	1	0.200361812710628	0.12829925942588	0	0	0	0.199541998436031	0	0	0	0	0.0539411568657917	0.107912666872044	0.111700227657012	0	0	0.398159097854464
0	0.200361812710628	1	0.938555856043607	0	0	0	0.149574124034668	0.0929200092723719	0	0	0.232331302775689	0.0640630149774018	0.0368413484814524	0.11469380527539	0	0	0.128053097960519
0	0.12829925942588	0.938555856043607	1	0	0	0.149679021244944	0.0620829379264265	0.191956642604581	0	0.0449842948096828	0.224437332271569	0.115569907990112	0.101893809676013	0.11492932559593	0.029313201285639	0.0301996909078602	0.0931652198195992
0.202395953493346	0	0	0	1	0.276080960270517	0.327529864804181	0	0	0.176749590785367	0.0344202193400252	0.465887949852163	0	0.152897822325598	0	0	0.264594236688628	0.0372247069954618
0	0	0	0	0.276080960270517	1	0.366854228546001	0.16760696580326	0.345573142609989	0.660265982487496	0.383172720612241	0.316985631651207	0.0963392616175558	0.239943600102821	0	0.163000438809982	0.122239347869361	0.142229208492792
0.424055858765758	0	0	0.149679021244944	0.327529864804181	0.366854228546001	1	0	0.515424303163294	0.623149792412052	0.505527664345093	0.359098629385288	0.194737147228167	0.256389627948898	0	0.142381734915042	0.611740283702061	0
0	0.199541998436031	0.149574124034668	0.0620829379264265	0	0.16760696580326	0	1	0.14580155829784	0	0	0.262336699733637	0.147342292458921	0.0606423402908256	0.330051910643427	0.0539764360538321	0	0.00295057658088107
0.181099252563544	0	0.0929200092723719	0.191956642604581	0	0.345573142609989	0.515424303163294	0.14580155829784	1	0.525898539536743	0.877429968401533	0.526055147237389	0.617759105319157	0.266953137106657	0.352042810404676	0.431980974339747	0.31812788739006	0.168655015790417
0.204424858470559	0	0	0	0.176749590785367	0.660265982487496	0.623149792412052	0	0.525898539536743	1	0.58015124273004	0.414355981289222	0.0899227811341564	0.140314078441409	0	0.247220577628898	0.267661983341209	0.0514885511398824
0.207786777452136	0	0	0.0449842948096828	0.0344202193400252	0.383172720612241	0.505527664345093	0	0.877429968401533	0.58015124273004	1	0.468563082737163	0.595753033711846	0.199422356842783	0.311336161764531	0.413786207218887	0.432676984145973	0.15264716892661
0.114572152939639	0	0.232331302775689	0.224437332271569	0.465887949852163	0.316985631651207	0.359098629385288	0.262336699733637	0.526055147237389	0.414355981289222	0.468563082737163	1	0.357519662008646	0.114220124559294	0.300037779128499	0.00981558477987482	0.160865581417264	0.0635716697261373
0.0465991716497099	0.0539411568657917	0.0640630149774018	0.115569907990112	0	0.0963392616175558	0.194737147228167	0.147342292458921	0.617759105319157	0.0899227811341564	0.595753033711846	0.357519662008646	1	0.428516601972136	0.594077627411553	0.310511088230253	0.336863272869959	0.139038052792086
0	0.107912666872044	0.0368413484814524	0.101893809676013	0.152897822325598	0.239943600102821	0.256389627948898	0.0606423402908256	0.266953137106657	0.140314078441409	0.199422356842783	0.114220124559294	0.428516601972136	1	0.0673885100183297	0.171618633321327	0.395004328186223	0.117759462433586
0	0.111700227657012	0.11469380527539	0.11492932559593	0	0	0	0.330051910643427	0.352042810404676	0	0.311336161764531	0.300037779128499	0.594077627411553	0.0673885100183297	1	0.224431116333032	0	0
0	0	0	0.029313201285639	0	0.163000438809982	0.142381734915042	0.0539764360538321	0.431980974339747	0.247220577628898	0.413786207218887	0.00981558477987482	0.310511088230253	0.171618633321327	0.224431116333032	1	0.236484375947087	0
0.1125457807754	0	0	0.0301996909078602	0.264594236688628	0.122239347869361	0.611740283702061	0	0.31812788739006	0.267661983341209	0.432676984145973	0.160865581417264	0.336863272869959	0.395004328186223	0	0.236484375947087	1	0.100722192490761
0	0.398159097854464	0.128053097960519	0.0931652198195992	0.0372247069954618	0.142229208492792	0	0.00295057658088107	0.168655015790417	0.0514885511398824	0.15264716892661	0.0635716697261373	0.139038052792086	0.117759462433586	0	0	0.100722192490761	1
