1	0	0	0.232853579734281	0	0	0	0	0.381871511359097	0	0.456373903947035	0.070177918064414	0.125893779151008
0	1	0	0	0	0.00129004355887143	0	0.206626044920583	0.191107932183468	0.0170165159704321	0	0.149923332392917	0
0	0	1	0.0477434527299991	0.0862637878115202	0.16068827791804	0.00644499614113725	0.0359876200094413	0	0	0	0	0.168650905002899
0.232853579734281	0	0.0477434527299991	1	0.0622412169547445	0	0.0138264290805274	0.25957114934468	0.137712430894214	0	0.162986372291438	0.297768902093223	0.141911427128192
0	0	0.0862637878115202	0.0622412169547445	1	0.0315611798309597	0	0.00101851747925777	0	0.0706619759641987	0.115668623503067	0.145048698266939	0.0880284474998977
0	0.00129004355887143	0.16068827791804	0	0.0315611798309597	1	0.0653918310112954	0	0.077934370047568	0.0691786846405528	0	0.0712110534563964	0
0	0	0.00644499614113725	0.0138264290805274	0	0.0653918310112954	1	0	0	0.309346736513235	0	0.145232842270231	0.278851266182715
0	0.206626044920583	0.0359876200094413	0.25957114934468	0.00101851747925777	0	0	1	0.0744438787800258	0	0.0987832052778302	0.314247354635078	0.0486977437468682
0.381871511359097	0.191107932183468	0	0.137712430894214	0	0.077934370047568	0	0.0744438787800258	1	0	0.143305008653056	0.146042495005771	0
0	0.0170165159704321	0	0	0.0706619759641987	0.0691786846405528	0.309346736513235	0	0	1	0	0	0.133381443329089
0.456373903947035	0	0	0.162986372291438	0.115668623503067	0	0	0.0987832052778302	0.143305008653056	0	1	0.130966522190066	0
0.070177918064414	0.149923332392917	0	0.297768902093223	0.145048698266939	0.0712110534563964	0.145232842270231	0.314247354635078	0.146042495005771	0	0.130966522190066	1	0
0.125893779151008	0	0.168650905002899	0.141911427128192	0.0880284474998977	0	0.278851266182715	0.0486977437468682	0	0.133381443329089	0	0	1
