1	0.472564555001339	0.180126881456727	0.0329012112599159	0.162061847699049	0	0.353870808526838	0.130054433659091	0.351259219276434	0.34325339341627	0.130658793885763	0.142447426931879	0.159051633894861
0.472564555001339	1	0.122517799678435	0	0.187578024263263	0	0.473967834639336	0.105024882176913	0.310447156584079	0.395762112297179	0	0	0.20352418487606
0.180126881456727	0.122517799678435	1	0.199475961071691	0	0.110242491734467	0	0	0.193679246772397	0.148001469860146	0.0665977421651801	0	0.0431511240065264
0.0329012112599159	0	0.199475961071691	1	0.178255952200206	0.214967206597332	0.0191452661232581	0.147658726741034	0	0.0133833305611233	0.251201452147474	0.195664594072546	0.39178782457309
0.162061847699049	0.187578024263263	0	0.178255952200206	1	0.152792480757001	0.426319304394292	0.635967996540689	0.198900223271902	0.382932455926864	0.306373938622442	0.449256932210927	0.310724392621751
0	0	0.110242491734467	0.214967206597332	0.152792480757001	1	0	0.136381533011027	0	0	0	0.184504762974582	0.16316004883638
0.353870808526838	0.473967834639336	0	0.0191452661232581	0.426319304394292	0	1	0.415244207934679	0.25197476895801	0.446878014052978	0.124936588516737	0.335524145626223	0.14555559974782
0.130054433659091	0.105024882176913	0	0.147658726741034	0.635967996540689	0.136381533011027	0.415244207934679	1	0.235621450879568	0.404657541804182	0.28494999370853	0.562225883017886	0.0207195634489705
0.351259219276434	0.310447156584079	0.193679246772397	0	0.198900223271902	0	0.25197476895801	0.235621450879568	1	0.525904971776185	0.0864955060831528	0.0973533233978993	0.099003869084645
0.34325339341627	0.395762112297179	0.148001469860146	0.0133833305611233	0.382932455926864	0	0.446878014052978	0.404657541804182	0.525904971776185	1	0.181065348889333	0.1680776153768	0.0243703919878451
0.130658793885763	0	0.0665977421651801	0.251201452147474	0.306373938622442	0	0.124936588516737	0.28494999370853	0.0864955060831528	0.181065348889333	1	0.249179071665681	0.1335242584897
0.142447426931879	0	0	0.195664594072546	0.449256932210927	0.184504762974582	0.335524145626223	0.562225883017886	0.0973533233978993	0.1680776153768	0.249179071665681	1	0.193338242482259
0.159051633894861	0.20352418487606	0.0431511240065264	0.39178782457309	0.310724392621751	0.16316004883638	0.14555559974782	0.0207195634489705	0.099003869084645	0.0243703919878451	0.1335242584897	0.193338242482259	1
