1	0	0	0.151413294723319	0	0.0702028653880462	0.0219435486003141	0	0	0	0
0	1	0	0.143811973422721	0	0	0	0.0165237236918597	0	0.210756696492676	0.119049807808189
0	0	1	0	0.0405892074765825	0.144994438720015	0	0	0.0237997038961466	0	0
0.151413294723319	0.143811973422721	0	1	0	0.153717313575088	0.123356187851283	0	0.239922733556632	0	0.0368157122537267
0	0	0.0405892074765825	0	1	0	0	0	0	0.0808321732344895	0.0235411760700574
0.0702028653880462	0	0.144994438720015	0.153717313575088	0	1	0	0	0	0	0
0.0219435486003141	0	0	0.123356187851283	0	0	1	0.102142131938119	0	0	0
0	0.0165237236918597	0	0	0	0	0.102142131938119	1	0	0	0
0	0	0.0237997038961466	0.239922733556632	0	0	0	0	1	0	0
0	0.210756696492676	0	0	0.0808321732344895	0	0	0	0	1	0
0	0.119049807808189	0	0.0368157122537267	0.0235411760700574	0	0	0	0	0	1
