1	0	0	0	0	0.00257013064818048	0.273840333835199	0.146267853180303	0.068275447690559	0	0
0	1	0	0	0.325808904184687	0.0144904222455414	0	0.194776374740907	0	0	0.172849721350376
0	0	1	0	0	0	0	0	0	0	0
0	0	0	1	0	0	0	0	0	0	0.0883286811489205
0	0.325808904184687	0	0	1	0	0	0	0	0	0
0.00257013064818048	0.0144904222455414	0	0	0	1	0	0	0	0	0.0348202489552391
0.273840333835199	0	0	0	0	0	1	0	0	0	0
0.146267853180303	0.194776374740907	0	0	0	0	0	1	0	0.148846043732606	0
0.068275447690559	0	0	0	0	0	0	0	1	0	0
0	0	0	0	0	0	0	0.148846043732606	0	1	0.112770545762202
0	0.172849721350376	0	0.0883286811489205	0	0.0348202489552391	0	0	0	0.112770545762202	1
