1	0	0	0	0	0	0	0.111009431604439	0.233410237547463	0.105807016277613	0.359547245209331	0.183717483542358	0.145509718456661	0.01910717188419	0	0.432264014591732	0.225334961179845	0
0	1	0.0433380598035933	0	0	0	0.00702132894772261	0	0.0208965017394068	0	0.128313644946967	0	0.199698316385243	0	0	0	0	0
0	0.0433380598035933	1	0	0	0.122536170403268	0	0.0508785559112581	0.243223638803048	0.171152386825614	0.0482844431373808	0.14393377387996	0	0.0693977127716664	0	0.339130779696991	0.104195481015752	0.117152476508154
0	0	0	1	0.0378981962760948	0	0	0	0.215778378489096	0	0.227093286101058	0	0.0723909242607699	0	0	0.0384750831430402	0	0
0	0	0	0.0378981962760948	1	0	0	0	0.152330284195607	0.282013440749714	0.0120466825283365	0.013527127180059	0	0.244848197400493	0	0.304870618345567	0.053982126211797	0.0645195541955958
0	0	0.122536170403268	0	0	1	0	0	0	0	0.18949416341996	0	0.169707199350054	0	0.156825195763515	0	0	0
0	0.00702132894772261	0	0	0	0	1	0	0	0	0	0	0.202586807793601	0	0	0	0	0
0.111009431604439	0	0.0508785559112581	0	0	0	0	1	0.0603031893663045	0	0	0	0.081405762280666	0	0	0	0	0
0.233410237547463	0.0208965017394068	0.243223638803048	0.215778378489096	0.152330284195607	0	0	0.0603031893663045	1	0	0	0	0	0	0.127879765563587	0	0.0236586030384103	0
0.105807016277613	0	0.171152386825614	0	0.282013440749714	0	0	0	0	1	0	0	0.17447981049723	0	0.100703676222072	0	0	0
0.359547245209331	0.128313644946967	0.0482844431373808	0.227093286101058	0.0120466825283365	0.18949416341996	0	0	0	0	1	0	0	0	0	0	0	0
0.183717483542358	0	0.14393377387996	0	0.013527127180059	0	0	0	0	0	0	1	0	0	0.0519280961031237	0	0	0
0.145509718456661	0.199698316385243	0	0.0723909242607699	0	0.169707199350054	0.202586807793601	0.081405762280666	0	0.17447981049723	0	0	1	0.0790335709596484	0	0	0.219368622921595	0.0989079855901583
0.01910717188419	0	0.0693977127716664	0	0.244848197400493	0	0	0	0	0	0	0	0.0790335709596484	1	0.0614859486848356	0	0	0
0	0	0	0	0	0.156825195763515	0	0	0.127879765563587	0.100703676222072	0	0.0519280961031237	0	0.0614859486848356	1	0	0	0
0.432264014591732	0	0.339130779696991	0.0384750831430402	0.304870618345567	0	0	0	0	0	0	0	0	0	0	1	0	0
0.225334961179845	0	0.104195481015752	0	0.053982126211797	0	0	0	0.0236586030384103	0	0	0	0.219368622921595	0	0	0	1	0
0	0	0.117152476508154	0	0.0645195541955958	0	0	0	0	0	0	0	0.0989079855901583	0	0	0	0	1
