1	0.0782232585610747	0.10699148885159	0.0268203916478683	0	0.288151197837999	0	0.2927048391968	0	0.0519178848724182	0.35472791255938
0.0782232585610747	1	0	0	0	0	0.104856344306681	0.0562548835501871	0	0.146085595922171	0.182617866600293
0.10699148885159	0	1	0.243163568138292	0	0.351419418412166	0	0.109609238603298	0.275020442905745	0	0.197627417813758
0.0268203916478683	0	0.243163568138292	1	0	0.13277280367098	0.0588105847428103	0.266474208554637	0.0797785015760621	0.0529636647847239	0.125932943686564
0	0	0	0	1	0	0.166978730954027	0	0	0.0759941420356048	0
0.288151197837999	0	0.351419418412166	0.13277280367098	0	1	0.0337007712259909	0.188224482944257	0.214750510486964	0	0.446702508777372
0	0.104856344306681	0	0.0588105847428103	0.166978730954027	0.0337007712259909	1	0	0.233036959884646	0	0
0.2927048391968	0.0562548835501871	0.109609238603298	0.266474208554637	0	0.188224482944257	0	1	0	0.311395512054569	0.301074667154995
0	0	0.275020442905745	0.0797785015760621	0	0.214750510486964	0.233036959884646	0	1	0	0
0.0519178848724182	0.146085595922171	0	0.0529636647847239	0.0759941420356048	0	0	0.311395512054569	0	1	0.0157619187868964
0.35472791255938	0.182617866600293	0.197627417813758	0.125932943686564	0	0.446702508777372	0	0.301074667154995	0	0.0157619187868964	1
