1	0	0.207386949877206	0	0.418412387369253	0.6858376636436	0	0.502535068742923	0.461454822393838	0	0.109357316882839	0.328656653641885	0.318456625155826	0.109535894822856	0.234397062930754	0.384881412033188	0.580626880154887	0	0	0.232964753473362	0	0.075531287895914	0	0	0.36033645237995
0	1	0	0	0.261473245678263	0	0	0.131792067135603	0	0	0.497012375020217	0.231203136064732	0.143484189012934	0	0.412678380163432	0	0.330265963390626	0	0.199999511539876	0	0.246869723693076	0.0387560283088509	0.38946390864259	0.130461090054221	0
0.207386949877206	0	1	0.0875281318714657	0	0.101102148775102	0.549431228137961	0.021034622035908	0.0265382195601458	0.0271556405112045	0	0	0	0.246488799070439	0	0.225881598538796	0.145658661911545	0	0	0.0865120557683757	0	0.0337356009297133	0.0421565028452285	0.270815343634353	0
0	0	0.0875281318714657	1	0.0593982178808838	0.224493259353355	0.25845575825868	0.00269634747974229	0	0.155708709038389	0	0.115296508453543	0.146812266898092	0.514775989712655	0	0.25775418254346	0.286679643698104	0.242225719734724	0.0816587242357614	0	0.1652153987322	0.0985373379826814	0.278229514250281	0.197421003281622	0
0.418412387369253	0.261473245678263	0	0.0593982178808838	1	0.277020307388147	0	0.119428439575202	0.281463767878291	0.04348052174625	0.190855491365961	0.578412245869996	0.553531203633304	0	0.228099200136654	0.0612119234407352	0.465682067550589	0	0	0	0.112413846081604	0.150660145234219	0.277483742096408	0	0.227882962774499
0.6858376636436	0	0.101102148775102	0.224493259353355	0.277020307388147	1	0.00259457273434506	0.494792918628665	0.260101996026157	0	0.316840039863827	0.470520095308385	0.395284834307777	0.310543229635539	0.114288041304664	0.487283400308675	0.468933969251491	0	0.0449330779146451	0.165454319421132	0	0.00762600746583431	0	0	0.232234681340005
0	0	0.549431228137961	0.25845575825868	0	0.00259457273434506	1	0.00919370273777907	0	0	0	0	0	0.19722627388711	0	0.0652925943289994	0.10864543556064	0	0.238709313773722	0	0.193386517585222	0	0.270094613423332	0.171774779825191	0
0.502535068742923	0.131792067135603	0.021034622035908	0.00269634747974229	0.119428439575202	0.494792918628665	0.00919370273777907	1	0.243280759405148	0.0193527552794406	0.151195276679048	0.117931337668352	0.203470743879817	0.213691578909928	0.200638138371472	0.343847094787452	0.34602121860268	0	0	0.0446044324723363	0	0	0	0.181814156648784	0.122286808106265
0.461454822393838	0	0.0265382195601458	0	0.281463767878291	0.260101996026157	0	0.243280759405148	1	0.0863957739194903	0	0.304164121895394	0.0684995356482874	0.113824775457268	0.0958848645732527	0.181055290683878	0.235221349578459	0.0342363674386311	0	0.129890844583266	0	0.321958473265159	0	0	0.521942704575015
0	0	0.0271556405112045	0.155708709038389	0.04348052174625	0	0	0.0193527552794406	0.0863957739194903	1	0	0.0805497933832887	0.0534250450558957	0.180315074160519	0	0	0	0.0854590762497178	0	0	0.00907101275312127	0.000102811103418744	0.0765598718114358	0.18756047845237	0
0.109357316882839	0.497012375020217	0	0	0.190855491365961	0.316840039863827	0	0.151195276679048	0	0	1	0.216974989316712	0.0859711383533917	0	0.535012746397989	0	0.213500590918412	0	0.186316134137604	0	0.262236136586984	0	0	0	0
