Network,Metric,r,p,Stat,Df,confInt1,confInt2
CON,E.global,-0.053360956093663585,0.869179297845799,-0.16898291114487318,10,-0.6086241056279201,0.536985264907281
CON,E.local,0.5119292948271358,0.08885889179637378,1.8845291991368665,10,-0.08775426694639714,0.8392590721684114
CON,density,0.08094656614333372,0.802525670911315,0.25681828176555216,10,-0.516971133681587,0.6257774625950969
CON,strength,-0.26250722108699415,0.40977991308975514,-0.8602911058982385,10,-0.7268990794491187,0.3666281422712149
CON,Cp,0.5012769463299664,0.0968636952275827,1.831966813492157,10,-0.10195564188351595,0.834971045321131
CON,Lp,-0.16274042180249276,0.6133156044426513,-0.5215836746484072,10,-0.6737187359442957,0.45351845430625226
CON,sigma,0.3566199700076992,0.2551711524047406,1.2070986603862317,10,-0.2731950513970978,0.772431969823026
DAN,E.global,0.22470866698551464,0.48258486628132913,0.729240807488891,10,-0.4008922868720125,0.7073853918036298
DAN,E.local,0.31397672960594875,0.3202889755308293,1.0457652362996475,10,-0.31705571187035464,0.7523170234769969
DAN,density,0.4213554906026549,0.17251291051577608,1.4692353990037679,10,-0.20119950645739182,0.8014525733533963
DAN,strength,-0.08852423056845578,0.7844076874371502,-0.2810415592234132,10,-0.6303989346134325,0.5113564408588797
DAN,Cp,0.21577601534877316,0.5006024070468287,0.6988055135178989,10,-0.4087418195812887,0.702663817727239
DAN,Lp,-0.30571738871158227,0.33386290979096944,-1.0153771910089815,10,-0.7483242424436329,0.32524987258222904
DAN,sigma,-0.3895980564525358,0.21061488773843376,-1.337716946368894,10,-0.7874360870806872,0.23737946079653513
DMN,E.global,-0.5458638215475767,0.06636692011667775,-2.060182264507389,10,-0.8526530131140826,0.0408281019055578
DMN,E.local,-0.43846709000849937,0.1539170591668001,-1.5427637644122552,10,-0.8088357324830027,0.18097436929490182
DMN,density,-0.4858029740025885,0.109331593054832,-1.757578685931547,10,-0.8286690740718635,0.12215616084144493
DMN,strength,-0.44617790634096777,0.14597399871733074,-1.5765656555460745,10,-0.8121249931312245,0.17168601250577661
DMN,Cp,-0.08958308411741821,0.781883598679426,-0.2844301790599316,10,-0.6310416647831073,0.5105677807522017
DMN,Lp,0.19291510050911784,0.548030789061021,0.6217300300025008,10,-0.42841857393637317,0.6903816091289682
DMN,sigma,0.3815138901323063,0.22106598669663668,1.30517200875649,10,-0.2463198018052073,0.78380112365368
FPN,E.global,0.39714619999328177,0.20113289513563096,1.368432824811456,10,-0.2289349143230768,0.7908052365654117
FPN,E.local,-0.10511244985564461,0.7450978109121821,-0.3342463623385849,10,-0.6403834447080623,0.49888394446276846
FPN,density,0.353147007333671,0.26015954769318983,1.1936589087573763,10,-0.27686787571003046,0.7708243835046273
FPN,strength,0.1075315855393806,0.7394091444692407,0.34202792190746784,10,-0.4970438769908852,0.6418245710892527
FPN,Cp,-0.06947204602230084,0.8301290635703993,-0.2202219777629618,10,-0.6187057892503377,0.5253763904860264
FPN,Lp,0.05869943488747596,0.8562059578321302,0.18594453547987902,10,-0.533163225225916,0.6119846947311336
FPN,sigma,0.025030371408659397,0.9384532479691338,0.0791777914323296,10,-0.5568706765131133,0.59045018880179
SAL,E.global,-0.3096535699143747,0.3273555965618553,-1.0298271423587113,10,-0.750231103923789,0.321356537305979
SAL,E.local,-0.35825147874757235,0.2528471673014505,-1.2134320457611774,10,-0.7731853375697998,0.27146329012351444
SAL,density,-0.3434459559865793,0.27439130710762794,-1.1564132696269651,10,-0.7663055405257198,0.28703059352150945
SAL,strength,-0.3590365711035602,0.25173328158612834,-1.2164842498737816,10,-0.7735474460252872,0.27062849992013555
SAL,Cp,-0.3919106094744365,0.20768153803777362,-1.3470931718776915,10,-0.7884708380580092,0.23480230304463684
SAL,Lp,0.1855326349144567,0.5637327519104691,0.5970720093765904,10,-0.4346493491209585,0.6863531036208578
SAL,sigma,0.11331699540898013,0.7258535786312899,0.36066287404023367,10,-0.4926211582624737,0.645255815565443
SUB,E.global,-0.30128459861314627,0.34127437366954905,-0.999172858864745,10,-0.7461680078928092,0.3296089498573639
SUB,E.local,-0.2224708704611226,0.4870705536655445,-0.7215983976035119,10,-0.706206579221964,0.4028674031589693
SUB,density,-0.230368903787233,0.47132379989698203,-0.7486259535311192,10,-0.710355119442683,0.39587037365485617
SUB,strength,-0.20939778502891837,0.5136478369865465,-0.6771868024921169,10,-0.6992660003191075,0.4142906882244577
SUB,Cp,-0.12234858649143188,0.7048368599674899,-0.3898289121545278,10,-0.6505697634085892,0.48565371698420123
SUB,Lp,-0.48772832701231233,0.10772522708853614,-1.7667129526925078,10,-0.8294579621119954,0.11966984640598446
SUB,sigma,0.2730445304938609,0.3905238680615579,0.8975481982872715,10,-0.3567619297789566,0.7322085560136352
VAN,E.global,0.18898859380534527,0.5563595314431935,0.6086018501822062,10,-0.4317399043470868,0.6882428046260493
VAN,E.local,0.5465267866979483,0.06597143989708566,2.063749163430931,10,-0.039884802619789154,0.8529107300194132
VAN,density,0.35609048968435564,0.25592803613169735,1.2050459847911332,10,-0.27375619105576227,0.7721872244837227
VAN,strength,0.27194818126554354,0.3925054693839076,0.8936558523351801,10,-0.3577950455439767,0.7316587231550681
VAN,Cp,0.4910872282333737,0.1250464771563929,1.6912456556329063,9,-0.1542194370024301,0.8427080656841536
VAN,Lp,-0.1832707572600563,0.5685797229840734,-0.5895383419161884,10,-0.6851126480212911,0.4365465577584443
VAN,sigma,0.1398924150091843,0.8601075849908156,0.19980246631122336,2,-0.9487534196972413,0.9704973061368514
WB,E.global,-0.4443109423331991,0.14787249061380908,-1.568341865663188,10,-0.8113307166040131,0.173945058876063
WB,E.local,-0.4758025823250327,0.11793065458529692,-1.7106659979149945,10,-0.8245495162807398,0.1349486300422723
WB,density,-0.4579768861451354,0.13433824076189604,-1.6291434888294636,10,-0.8171135464356837,0.15725722542566797
WB,strength,-0.6813138496619754,0.014701110644708871,-2.943345384767429,10,-0.9023788941219474,-0.1763768283350399
WB,Cp,-0.4958511067227886,0.10112101510306817,-1.8056255616554235,10,-0.8327712232942541,0.10909590487778113
WB,Lp,0.40088524750418986,0.1965345166313198,1.3837696046478125,10,-0.22471663076901732,0.7924653891531647
WB,sigma,-0.44845522387528414,0.1436795171790142,-1.5866318290307375,10,-0.81309201677711,0.16892160874990772
