Network,Metric,r,p,Stat,Df,confInt1,confInt2
CON,E.global,0.46029480786059923,0.13212547397287647,1.6395984816524851,10,-0.15439146636363127,0.8180872722443617
CON,E.local,0.5135180001368479,0.08770468341753523,1.8924677543001533,10,-0.08561515837093742,0.8398951240689628
CON,density,0.611872892109203,0.03447565722358301,2.4462950084978745,10,0.05852131998010123,0.8776007546265463
CON,strength,0.8153872920473081,0.0012275373143028612,4.453982401892139,10,0.4538795631140582,0.9464129809682656
CON,Cp,0.07494915177910869,0.8169293200057516,0.23767853321966306,10,-0.5213787588815915,0.6220924335968855
CON,Lp,0.10794389288458034,0.7384407784579813,0.3433547873011778,10,-0.49672972033711027,0.6420698147873669
CON,sigma,0.08097361455686458,0.8024608345691121,0.2569046642620068,10,-0.5169511831587538,0.6257940272123341
DAN,E.global,-0.12135542091215906,0.7071390185827671,-0.38661697681354146,10,-0.6499879314584817,0.4864236959962701
DAN,E.local,-0.2455635111461047,0.44170963567880495,-0.801068313274507,10,-0.7182435677127964,0.38220149329318104
DAN,density,-0.13684272079083876,0.6715063960231046,-0.43684416499718015,10,-0.6589909704247215,0.4743083509777633
DAN,strength,-0.04811563877725284,0.881955168471027,-0.15233144416821692,10,-0.6053026447123542,0.540717148480893
DAN,Cp,0.08995683790381505,0.7809931064144343,0.2856265245435996,10,-0.510289158423022,0.6312683581018712
DAN,Lp,-0.013962753979841666,0.9656474656401055,-0.04415840972333435,10,-0.5831911164758791,0.5644620368035548
DAN,sigma,-0.3851815844633116,0.2162865075749491,-1.3198930045044759,10,-0.7854536884486147,0.24227686908015494
DMN,E.global,0.5602697300168098,0.05813609334378773,2.138967256964795,10,-0.020092387240968654,0.8582196536197902
DMN,E.local,0.5550455843043656,0.0610337556575365,2.110081982899404,10,-0.02767011391212991,0.8562090395775983
DMN,density,0.7272149407145119,0.007362034377061334,3.3502661543864933,10,0.26313100330180805,0.9179925307268859
DMN,strength,0.8605057812666332,3.275630443378751e-4,5.341462405728339,10,0.5662386770571115,0.9602112435994499
DMN,Cp,0.6249019329828224,0.029809688982920628,2.5311965934753746,10,0.0795180524219642,0.8823606003809485
DMN,Lp,0.23136722007602603,0.46935038666842377,0.752053234484802,10,-0.3949807378493349,0.7108771340323862
DMN,sigma,-0.19420731093901167,0.5453011950397308,-0.6260572521912385,10,-0.6910835913605545,0.4273218422208351
FPN,E.global,-0.23951917112716864,0.4533810930087744,-0.7801345658293796,10,-0.7151200690669383,0.38767201093349246
FPN,E.local,-0.39428336189740126,0.20469783435080277,-1.3567448348172817,10,-0.7895301972380719,0.23214886828582382
FPN,density,-0.44543708432909856,0.14672544681442123,-1.5732993464388327,10,-0.8118099818801594,0.17258319334828234
FPN,strength,-0.5497395833438457,0.06407795318168127,-2.0811134764802413,10,-0.8541575406534744,0.035298623603578674
FPN,Cp,-0.3716569113628384,0.23422322611199453,-1.2659630910795179,10,-0.779331420772266,0.25707803780016614
FPN,Lp,0.4719543431348534,0.12135482754794288,1.6928445507926861,10,-0.13981762791479166,0.8229543601138367
FPN,sigma,0.24394615443286585,0.4448184390554333,0.7954572088562161,10,-0.3836696299240532,0.7174096383152186
SAL,E.global,-0.45908531532046176,0.13327711829226566,-1.634137785410553,10,-0.8175794375143537,0.15588811217844595
SAL,E.local,-0.6928350967489609,0.01249788027434248,-3.0383426954185775,10,-0.9063532683012964,-0.19743902237948266
SAL,density,-0.2567077531189291,0.42057620921983885,-0.8399279567772275,10,-0.7239529985219644,0.37199854796830306
SAL,strength,-0.14221656723497092,0.6592819765709597,-0.45434644789020534,10,-0.6620803035541529,0.47004971700885606
SAL,Cp,-0.45941772941897013,0.13295995576236871,-1.6356374400727707,10,-0.8177190652188608,0.15547705873172518
SAL,Lp,0.4322467581183297,0.16052175147382977,1.515803862584644,10,-0.18838763594912725,0.8061652809381827
SAL,sigma,-0.6846389088438299,0.0140379919541351,-2.9703259446971266,10,-0.9035297813262226,-0.18240832926841477
SUB,E.global,0.2797025713980681,0.37860012919685404,0.9212680406949588,10,-0.35045464062886655,0.7355348424271286
SUB,E.local,-0.0983161211061204,0.7611414367596716,-0.3124164579516669,10,-0.6363144698964999,0.5040244616902755
SUB,density,-0.10728641314718826,0.7399851336818659,-0.34123900595198686,10,-0.6416786887600258,0.4972306104302783
SUB,strength,0.10364406406096609,0.7485564907969926,0.32952598642979686,10,-0.499998193474584,0.6395068565680466
SUB,Cp,0.004282892176568308,0.9894603278108756,0.013543818469692671,10,-0.5710222740270987,0.576766840089069
SUB,Lp,0.20165751222906342,0.5296756417929114,0.6510726180360386,10,-0.4209627904185009,0.6951126493680914
SUB,sigma,0.11099527355540167,0.7312850748755353,0.35318019762996783,10,-0.49439979161355774,0.6438814085540194
VAN,E.global,0.27078496840727406,0.39461351102514575,0.889530229844297,10,-0.3588894855334814,0.7310747026093238
VAN,E.local,-0.6560286327128911,0.020523901302097018,-2.7487024383777707,10,-0.8935226438901416,-0.13171848396079364
VAN,density,-0.5350607660705055,0.07304376530670222,-2.0028214002711784,10,-0.8484323590713657,0.05605324698804646
VAN,strength,-0.1148424133492646,0.7222912599012492,-0.36558239273953996,10,-0.6461569581417967,0.49144979821451995
VAN,Cp,-0.6337766139252222,0.0362753884888524,-2.45803515609248,9,-0.8938294931057816,-0.05469647607765173
VAN,Lp,0.3438965941038174,0.27372051756840304,1.1581339740583017,10,-0.28656163231154974,0.7665163827918291
VAN,sigma,-0.9247674706863022,0.07523252931369781,-3.4368104160122623,2,-0.9984500503008054,0.3265625607395542
WB,E.global,0.4431390804175718,0.14907219209907682,1.5631929518043326,10,-0.17535970798593203,0.8108314694004695
WB,E.local,0.22376202659651492,0.4844801102771271,0.7260064148378774,10,-0.40172851770026674,0.7068870539054882
WB,density,0.4916496439634124,0.10450224909520002,1.785421452049681,10,-0.11458236391962817,0.8310604653312048
WB,strength,0.5568344939122253,0.060030462149967684,2.1199320117121,10,-0.02508278347957074,0.8568985648605557
WB,Cp,-0.11821810747234515,0.7144260404587788,-0.3764784780025012,10,-0.6481459009056548,0.48884979942192
WB,Lp,-0.10364003121933225,0.748565995763889,-0.32951302518847286,10,-0.6395044471462646,0.5000012509493268
WB,sigma,-0.3173164028182471,0.3148878694933258,-1.0581268590786148,10,-0.7539224172092399,0.31371542775594924
