Network,Metric,r,p,Stat,Df,confInt1,confInt2
DMN,sigma,0.18173814609097008,0.5718734303748368,0.5844391674702066,10,-0.43782894978478815,0.6842704781913439
FPN,E.global,0.31183196291032705,0.3237842520026728,1.0378492496493432,10,-0.3191926472283745,0.7512832733896974
FPN,E.local,0.19622732765675388,0.5410456315255467,0.6328284732246401,10,-0.42560373032820237,0.6921790732913253
FPN,density,0.3395957104847765,0.2801609155946053,1.1417483143204834,10,-0.2910251072610822,0.7645003860726566
FPN,strength,0.12712176242033382,0.6938046122376533,0.4052823164890004,10,-0.4819399707056555,0.6533574361294148
FPN,Cp,0.135402715959568,0.6747947113080572,0.43216090651054617,10,-0.4754446789704855,0.6581601322730808
FPN,Lp,-0.29592414969930936,0.3503538232071416,-0.9796724444666166,10,-0.743548006453243,0.3348445724259681
FPN,sigma,-0.31954204010348314,0.31131657351710434,-1.0663892013658784,10,-0.7549894020252634,0.31148067684943304
SAL,E.global,-0.3190594091077049,0.31208909779931726,-1.0645958450025215,10,-0.7547582212525095,0.31196587756020117
SAL,E.local,-0.44560572121074804,0.14655417322347306,-1.5740425171696344,10,-0.8118817081597536,0.17237905386136315
SAL,density,-0.647985511864577,0.02268617387991294,-2.6903472048218227,10,-0.8906662306455216,-0.11794543551854325
SAL,strength,-0.624574743579828,0.029920957010359184,-2.529023277709006,10,-0.8822417110457303,-0.07898478469397147
SAL,Cp,-0.6384361024239974,0.025463135037881696,-2.6230716490069317,10,-0.8872498191025743,-0.10185359163709344
SAL,Lp,0.4698747812787377,0.12323209444459347,1.6832659363960556,10,-0.1424365444884845,0.8220900390461793
SAL,sigma,-0.2990437381251366,0.3450543801932564,-0.9910084693656769,10,-0.7450744266784604,0.3318023587351525
SUB,E.global,0.07815849061927668,0.809214886308363,0.2479172409993259,10,-0.5190240998722443,0.6240673876299395
SUB,E.local,-0.268515541334408,0.3987428100605054,-0.88149322607872,10,-0.7299333341910088,0.36101976406331743
SUB,density,0.14066920732885807,0.6627942241364442,0.4493026645744425,10,-0.47127888896187153,0.6611925601554348
SUB,strength,0.10939968444819956,0.7350244305533185,0.34804117644173593,10,-0.49561921434633033,0.6429348577127271
SUB,Cp,-0.3214839842909575,0.3082189227352524,-1.0736144260752414,10,-0.7559185026807553,0.30952506186168133
SUB,Lp,0.0019632092942984906,0.9951686894550769,0.006208224857447932,10,-0.572583531276684,0.5752167359431734
SUB,sigma,-0.5715035397210628,0.05223230708964947,-2.2023565154155094,10,-0.8625124526275814,0.003568497330270228
VAN,E.global,-0.16942334847049004,0.5986103823104947,-0.5436226225150261,10,-0.6774544849688399,0.4480424849226792
VAN,E.local,0.2499525217287938,0.4333262942312234,0.8163311831252461,10,-0.3782013869931381,0.7204997744161915
VAN,density,0.07191728645833376,0.824230889502472,0.2280128449316761,10,-0.5235948967687024,0.6202202748344212
VAN,strength,0.25315695309393893,0.4272548755381449,0.8275084837457775,10,-0.3752660053647597,0.7221407705650977
VAN,Cp,0.28168545116193383,0.4013762471387067,0.8807195010073315,9,-0.38288856504133306,0.7541304668415548
VAN,Lp,-0.17926865065467376,0.5771965432845538,-0.576232118403867,10,-0.6829106644572759,0.4398899770484194
VAN,sigma,-0.6318079777572477,0.36819202224275227,-1.152732107972412,2,-0.9910855989836922,0.8383349176947529
WB,E.global,-0.3863021692558447,0.21483880842791134,-1.324405273683969,10,-0.7859574582342971,0.24103727698310456
WB,E.local,-0.5422076503911734,0.06857738644181255,-2.0406097111993784,10,-0.8512290492124128,0.046011561112456155
WB,density,-0.2891925226368843,0.36193574511309423,-0.955327274129846,10,-0.7402382380320597,0.34136473614530743
WB,strength,-0.1636929411007301,0.6112114927155593,-0.5247203053390966,10,-0.674252793947173,0.45274079587759924
WB,Cp,-0.3766871422148091,0.22745191603976336,-1.2859086725425661,10,-0.7816176028277465,0.25160727844213965
WB,Lp,0.45726508542873856,0.13502254466732586,1.6259413713078756,10,-0.1581351845856754,0.8168141172781576
WB,sigma,0.14604526531727105,0.6506187025151187,0.4668411938275533,10,-0.46699808269574733,0.6642706315357466
