Network,Metric,r,p,Stat,Df,confInt1,confInt2
VAN,strength,-0.25836721807577134,0.24565983947822762,-1.1960635341847696,20,-0.6131818840154013,0.1831968222883411
VAN,Cp,-0.020695804733844567,0.9290486680117698,-0.09023024700395726,19,-0.44837673922469523,0.41469591169716397
VAN,Lp,0.058660369441259436,0.7954007443034589,0.26278967168281475,20,-0.37215203255178386,0.4686776186511337
VAN,sigma,-0.013058920411461679,0.9589840212005509,-0.05224013623209559,16,-0.47702068522913016,0.45659492995302836
WB,E.global,0.17461960364666076,0.43702325963526734,0.7931079418849316,20,-0.2666175181596602,0.55534308200539
WB,E.local,0.19368456262659234,0.38777838698295997,0.882902464361116,20,-0.24819091825972417,0.568841920052458
WB,density,0.1843300308532611,0.41153868312691355,0.8387209404450885,20,-0.25727236291910865,0.5622436568227503
WB,strength,0.13917235895640814,0.5367795368826611,0.6285143028791876,20,-0.30004138910306744,0.5297000003615446
WB,Cp,0.06743859443271352,0.7655577102697486,0.30228273174437525,20,-0.36453454694554854,0.4755265466671377
WB,Lp,-0.017599863516670596,0.9380367097016271,-0.07872117552684903,20,-0.43597327917292805,0.4070288395572752
WB,sigma,0.27787911018660544,0.21052363011375153,1.2936627039580502,20,-0.16280267634892218,0.6261322897727896
