Network,Metric,r,p,Stat,Df,confInt1,confInt2
CON,E.global,-0.4755598426697292,0.012172908421296407,-2.703017116606232,25,-0.7246207877154276,-0.11662167357439732
CON,E.local,-0.4487300014112315,0.01888742172491769,-2.510609716331946,25,-0.708011286161331,-0.08284267177213332
CON,density,-0.49128422827213397,0.009259012623185476,-2.8202331489108636,25,-0.7342226023362568,-0.13681244349392474
CON,strength,-0.45526063713123416,0.017024301984707745,-2.556615017974425,25,-0.7120807822625732,-0.09098810476020991
CON,Cp,-0.409098027706374,0.03410095467694389,-2.241656512863241,25,-0.6829401012318161,-0.03443787615540034
CON,Lp,-0.32160737159161384,0.10187314459885659,-1.6982601260161805,25,-0.62521099292585125,0.0665386327351798
CON,sigma,0.15255119296566244,0.44747372987906864,0.7717893189479389,25,-0.24146062791782014,0.5033832353845032
DAN,E.global,-0.09009056089631391,0.6549588771333881,-0.45229201489720006,25,-0.45454294391189326,0.3002009872874919
DAN,E.local,0.22516827741192982,0.2588041893777466,1.155515143771289,25,-0.16933520956899736,0.5574802780870085
DAN,density,0.06750403103171461,0.7379679015055753,0.3382917982700616,25,-0.3207376491989488,0.436325176401076
DAN,strength,0.09052902016372738,0.6533827293403569,0.45451140742937307,25,-0.29979870838600686,0.4548936034489987
DAN,Cp,0.23048375144436598,0.24743027122891253,1.1843047729112057,25,-0.16388436123759687,0.5613322817784209
DAN,Lp,-0.14309364187975532,0.47644596889171476,-0.7229075395081634,25,-0.49612929608106915,0.25054431826574775
DAN,sigma,-0.16921108987138947,0.3988086543368431,-0.8584342141495942,25,-0.5160422115108723,0.2252895763847724
DMN,E.global,0.02446192101601482,0.9036030302415068,0.12234621566330256,25,-0.35888822368598045,0.40075056109890456
DMN,E.local,0.3083016616261831,0.11768417765627041,1.620442246211556,25,-0.08122900852483884,0.6161304400023514
DMN,density,-0.07369400811618514,0.7148851484775738,-0.36947467924369054,25,-0.44134812894383546,0.3151455302410365
DMN,strength,0.12149481212975823,0.5460589581797994,0.6120077734910347,25,-0.2710326570676645,0.4793761144192049
DMN,Cp,-0.14677493822568707,0.46505563379543347,-0.7419096367691147,25,-0.4989587198819533,0.24701676471283304
DMN,Lp,0.35664858321920795,0.06783647751976628,1.908766014559805,25,-0.027028608997127106,0.648738133953823
DMN,sigma,0.3007274866847397,0.12745450057272542,1.5766189470575536,25,-0.08951648025330478,0.6109245957716936
FPN,E.global,0.5227013668189846,0.0051543547425527995,3.0656401545899485,25,0.1780551817840134,0.7531201924125844
FPN,E.local,0.09141599239048244,0.6501987333609149,0.45900189846021655,25,-0.2989845018527439,0.4556026177065826
FPN,density,0.392397315078944,0.04291897702980109,2.133067509812215,25,0.014553518367303536,0.672178415233192
FPN,strength,0.2510728631120491,0.2065058274034286,1.2969065803569544,25,-0.14254112138389738,0.5761186595239216
FPN,Cp,-0.04407844426331975,0.8271904499191026,-0.22060663484932755,25,-0.41710571240500066,0.3416584455535255
FPN,Lp,0.10070901985824184,0.6172078364062467,0.5061182435446947,25,-0.2904195441660649,0.46300345723901626
FPN,sigma,0.14346473406055318,0.4752913102251668,0.7248216384971269,25,-0.25018919719303667,0.4964148556927193
SAL,E.global,-0.27225131163004185,0.16949312619019838,-1.414694990733701,25,-0.5911095018195187,0.12019828469188487
SAL,E.local,-0.2622170742876848,0.1863988705368362,-1.358625139222635,25,-0.5840342731651613,0.13083399554839378
SAL,density,0.04053136097287361,0.8409146843949404,0.2028234716516413,25,-0.34479327755008377,0.4141661398019288
SAL,strength,-0.010772254994798855,0.9574713355586534,-0.05386440031696764,25,-0.3891930174507617,0.3707594544796134
SAL,Cp,-0.14218290580046483,0.47928583915820167,-0.7182112668004789,25,-0.4954281505336909,0.2514154091939724
SAL,Lp,0.15675513481895234,0.4349042919895879,0.79358638729353,25,-0.23740057949329896,0.5065918590651064
SAL,sigma,-0.30776243192328046,0.11836094976660834,-1.617311215779356,25,-0.6157607063895605,0.081820806334473
SUB,E.global,-0.41316751266001,0.03218949386979883,-2.2685182278949503,25,-0.6855445265520939,-0.03932849049027622
SUB,E.local,-0.41195611057251064,0.03274926417088774,-2.2605050633417756,25,-0.6847699706931343,-0.0378707803724784
SUB,density,-0.44190084495167475,0.021011337294770272,-2.463039947612078,25,-0.7037372715942976,-0.07437687572752676
SUB,strength,-0.2791855395161203,0.15846000983763575,-1.4537321947152635,25,-0.5959703827580025,0.11279538554580848
SUB,Cp,-0.21252568968294097,0.2872022804004225,-1.08747120662762,25,-0.5482606301876011,0.1822035307594097
SUB,Lp,0.18364295057599953,0.3591869713045218,0.9341009948852541,25,-0.21110325398262902,0.5268871060479369
SUB,sigma,0.31722782580467884,0.10689118349153433,1.672526178385426,25,-0.07139258824785902,0.6222311961388469
VAN,E.global,-0.459169360878892,0.015983467319497135,-2.5843980864789264,25,-0.714508234793582,-0.09588674739892374
VAN,E.local,-0.5087320801140032,0.00673278205403321,-2.95456714342288,25,-0.7447642729520451,-0.1595663202497004
VAN,density,-0.5086427284840145,0.006744058653533265,-2.953867081040965,25,-0.7447105867684756,-0.15944884328686945
VAN,strength,-0.46854035854808734,0.013700235065072964,-2.6517887365920667,25,-0.7203030180069331,-0.10770313907201479
VAN,Cp,-0.4817807687380172,0.010940238815720022,-2.748974585189194,25,-0.7284310806687082,-0.12457429002480352
VAN,Lp,-0.1608936364709865,0.4227197974536102,-0.8150873430220289,25,-0.5097410992589361,0.2333902352003414
VAN,sigma,-0.035865082957117475,0.8619139921558108,-0.17581541809421714,24,-0.41741807900717653,0.3564386475728618
