Network,Metric,r,p,Stat,Df,confInt1,confInt2
CON,E.global,-0.06867959728222421,0.8320422749069927,-0.21769799149506774,10,-0.6182141003218331,0.5259526166988221
CON,E.local,0.3573638635983855,0.2541099794761525,1.2099848199432848,10,-0.27240595322713435,0.7727756163642532
CON,density,0.069388866648871,0.8303298441755236,0.21995702797831299,10,-0.5254368997051949,0.6186541993306724
CON,strength,0.0024715385689313032,0.9939177475910936,0.00781571507397153,10,-0.5722417575853934,0.5755567743511475
CON,Cp,0.29271694756130195,0.3558469988331314,0.968053858980309,10,-0.3379585774228523,0.7419738381997243
CON,Lp,-0.3611792883154681,0.24870786094738065,-1.2248296123832974,10,-0.7745343568450667,0.26834531532828515
CON,sigma,-0.17976011531688552,0.5761356060174798,-0.5778645349643897,10,-0.6831815651814417,0.4394803225425026
DAN,E.global,-0.006411800808132891,0.9842218238435982,-0.02027631125293018,10,-0.5781858425981339,0.5695857452777867
DAN,E.local,-0.0021528430981537627,0.9947020204278335,-0.006807903411566287,10,-0.5753436114927744,0.5724560548954678
DAN,density,-0.1299375200318207,0.687321893736431,-0.4144118241068145,10,-0.6549952547794776,0.47973887381801705
DAN,strength,-0.07950989831303011,0.8059710662036048,-0.2522309189915883,10,-0.6248969314255148,0.518029866608151
DAN,Cp,0.07269822852104614,0.8223489190319541,0.230501895902065,10,-0.523024837722306,0.6207030998985782
DAN,Lp,0.0017494234192823894,0.9956947958721345,0.005532171062534366,10,-0.5727272099520377,0.5750736682336127
DAN,sigma,0.34678675159322164,0.26944084048761346,1.1691913336980104,10,-0.28354676066527357,0.7678664526728364
DMN,E.global,0.1361163856154174,0.6731643581292129,0.4344815893074172,10,-0.47488176688905837,0.6585720567483426
DMN,E.local,0.1949914615906306,0.5436475701702983,0.6286847852201576,10,-0.4266554207121991,0.6915091179505665
DMN,density,0.23014844926463057,0.4717600992283233,0.7478694566218083,10,-0.39606667034208903,0.7102397736543211
