Network,Metric,r,p,Stat,Df,confInt1,confInt2
CON,E.global,-0.0077321839953339525,0.980973095228629,-0.024452043676806652,10,-0.5790641961673794,0.5686930156076795
CON,E.local,0.03532640250783703,0.9132084253217306,0.11178166446677072,10,-0.5497201751045668,0.5971220392354639
CON,density,0.0497534440699465,0.8779631030069379,0.1575292999324293,10,-0.5395543832694311,0.606341829918424
CON,strength,0.2590101150709491,0.41627344723757087,0.8480002404279683,10,-0.3698715478255617,0.7251246225924125
CON,Cp,-0.01667277021827979,0.9589845584044874,-0.05273125845481067,10,-0.5849770172148518,0.5626122185656226
CON,Lp,-0.17564531576823267,0.585042070940946,-0.5642107522052762,10,-0.6809091579125005,0.4429022329345145
CON,sigma,0.5457509467411003,0.06643441632775966,2.0595755227969295,10,-0.04098860158709689,0.8526091199939667
DAN,E.global,0.43231713673359196,0.1604460357302425,1.5161073906715812,10,-0.18830415385108312,0.8061955806327961
DAN,E.local,0.2697728985786449,0.39645231272946113,0.8859440951973848,10,-0.35984031202395395,0.7305660179491636
DAN,density,0.3622874043112446,0.24715167066144197,1.2291541931906398,10,-0.2671617748441657,0.7750439539814711
DAN,strength,0.31520259468057643,0.3183005623811341,1.0502976705997247,10,-0.31583143843107586,0.7529069068812111
DAN,Cp,0.40730786904584304,0.18878801511470164,1.4103070013606158,10,-0.217415670849972,0.7953035802528596
DAN,Lp,-0.059356858834656766,0.8546105100850411,-0.1880344058080539,10,-0.6123971679926112,0.5326908712493112
DAN,sigma,-0.45050480726430375,0.14163444869491146,-1.5957244326477167,10,-0.8139606198280482,0.16642531581122058
DMN,E.global,0.3000133846611176,0.3434159836741906,0.9945390744539984,10,-0.33085408151089346,0.7455479265755722
DMN,E.local,-0.007848233847188473,0.980687573118456,-0.024819058940681617,10,-0.5791413322206777,0.568614487693063
DMN,density,0.23546692008605483,0.46128681639736757,0.7661542267279292,10,-0.3913149875842904,0.7130153213196524
DMN,strength,0.381665467034969,0.2208672139445145,1.3057789537267608,10,-0.24615314893604626,0.7838695331976615
DMN,Cp,0.14533830742464207,0.6522154034992411,0.4645324805214462,10,-0.46756265941000114,0.6638668626809416
DMN,Lp,-0.36454578606699095,0.24399787594588063,-1.237986458080905,10,-0.7760808725610693,0.2647437819587043
DMN,sigma,0.22355464733830818,0.4848957510698575,0.7252981499386061,10,-0.40191157049802195,0.7067778195998932
FPN,E.global,0.20424271206206593,0.5242988100996919,0.659780146361612,10,-0.4187418207257459,0.6965035144993881
FPN,E.local,0.0758994691504504,0.8146434138129719,0.24070952835352882,10,-0.520682465873883,0.6226779637904302
