1	0	0	0	0	0	0	0.304172614391842	0.0133517513688156
0	1	0	0	0	0	0.00320198974773744	0	0.166584002065624
0	0	1	0.0235311122222352	0	0.0199871177079347	0.100906484607734	0	0.206541835597658
0	0	0.0235311122222352	1	0	0.0794797389400707	0	0.424419125828366	0
0	0	0	0	1	0	0	0.274973469322887	0
0	0	0.0199871177079347	0.0794797389400707	0	1	0	0.197970565812382	0
0	0.00320198974773744	0.100906484607734	0	0	0	1	0	0
0.304172614391842	0	0	0.424419125828366	0.274973469322887	0.197970565812382	0	1	0
0.0133517513688156	0.166584002065624	0.206541835597658	0	0	0	0	0	1
