1	0	0	0.173735369121346	0	0.150918254565272	0	0	0.034365975908026	0	0	0	0
0	1	0	0	0.238724868867764	0.123875960203422	0.154048144505515	0	0	0	0.00448898251619426	0	0
0	0	1	0.149532913536052	0	0.253913673590424	0	0	0	0	0	0	0
0.173735369121346	0	0.149532913536052	1	0.23218853697215	0.124349602413748	0.214357411309776	0.220325779690877	0	0.30942145723521	0.10440610281926	0.201428661621868	0
0	0.238724868867764	0	0.23218853697215	1	0	0	0.227930475048802	0.239507569710784	0.108792207417906	0.188531022922359	0	0
0.150918254565272	0.123875960203422	0.253913673590424	0.124349602413748	0	1	0	0.0732024498433932	0.138306156692114	0.113681810067234	0	0.0841981176898155	0.115820115904364
0	0.154048144505515	0	0.214357411309776	0	0	1	0	0.0179424774496315	0	0	0	0
0	0	0	0.220325779690877	0.227930475048802	0.0732024498433932	0	1	0	0	0	0	0
0.034365975908026	0	0	0	0.239507569710784	0.138306156692114	0.0179424774496315	0	1	0	0	0	0
0	0	0	0.30942145723521	0.108792207417906	0.113681810067234	0	0	0	1	0	0	0
0	0.00448898251619426	0	0.10440610281926	0.188531022922359	0	0	0	0	0	1	0	0
0	0	0	0.201428661621868	0	0.0841981176898155	0	0	0	0	0	1	0
0	0	0	0	0	0.115820115904364	0	0	0	0	0	0	1
