1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.117963780177594	0.0979384049721868	0.300815174476311	0	0	0
0	1	0.169017337796021	0.253948298620309	0.244720170727432	0	0.324322827792832	0.0506288746532325	0	0.099132939271032	0.281514516011669	0	0	0.545682620796624	0	0	0	0	0.0709289349027734	0.188771232078574	0.171351454506438	0.144739147246536	0.0749010886639582	0.321334707370695	0.23488786779792
0	0.169017337796021	1	0	0	0	0	0	0.377588127640954	0	0	0.161999540651842	0	0	0.19747126741914	0.284443652185039	0	0	0	0	0.144663212888571	0.0150907628141904	0.24917601374412	0.0336772616669409	0.0811370984073269
0	0.253948298620309	0	1	0	0	0	0	0.25627524321025	0	0	0.364560504305609	0	0	0.291606634692216	0	0	0	0	0	0.0207289330928096	0	0.0949377167852892	0.0104153878259443	0.0947166878227355
0	0.244720170727432	0	0	1	0	0	0	0.136246765178042	0	0	0.11269477505523	0	0	0.124954277169605	0.0771543304765027	0	0	0	0	0.204288131209697	0.0614628727463586	0.0807857538908588	0	0
0	0	0	0	0	1	0	0	0.0992737794520818	0	0	0	0	0	0	0	0	0.104355485512019	0.00418777866490816	0.149935276753194	0.13865489039967	0.131826261495318	0.171584618839605	0	0
0	0.324322827792832	0	0	0	0	1	0.103925235156258	0.40819156259927	0.0474855341943248	0	0.32589528525532	0.24408542646907	0	0.1325003783573	0.403453573529618	0	0	0.240853035197713	0	0	0	0.0562297099617128	0.0173481608515854	0.0578764675601353
0	0.0506288746532325	0	0	0	0	0.103925235156258	1	0	0	0	0	0	0.061223151909248	0	0	0	0	0	0.0481029778180224	0.133907339924537	0.0515470957777729	0.078454940103618	0	0.138393467381886
0	0	0.377588127640954	0.25627524321025	0.136246765178042	0.0992737794520818	0.40819156259927	0	1	0.0363773732058792	0.356624590319789	0	0	0.435737797948667	0	0	0.0418382654399023	0	0	0.0161562815676577	0.182805363505847	0.092903266950549	0	0.118461873206067	0.160129847158581
0	0.099132939271032	0	0	0	0	0.0474855341943248	0	0.0363773732058792	1	0	0	0	0	0	0	0.159211198095828	0	0	0	0	0	0.209885834989724	0	0
0	0.281514516011669	0	0	0	0	0	0	0.356624590319789	0	1	0	0	0	0.10260610838941	0.129493878618154	0	0.126448497851601	0	0	0.209986873065004	0.180595912107099	0.0131193977046339	0	0
0	0	0.161999540651842	0.364560504305609	0.11269477505523	0	0.32589528525532	0	0	0	0	1	0	0.435252292036186	0	0	0	0.0874133058112251	0	0.237870580661402	0.179025450412986	0.165220637966077	0	0.0589804735286845	0.0673934928638006
0	0	0	0	0	0	0.24408542646907	0	0	0	0	0	1	0.0671565001219199	0	0	0	0	0	0.19112424333308	0.168630264613961	0.314069672886384	0.152575065812453	0	0
0	0.545682620796624	0	0	0	0	0	0.061223151909248	0.435737797948667	0	0	0.435252292036186	0.0671565001219199	1	0.283391911053166	0.101542845749194	0	0.00035863826894881	0	0	0	0	0	0	0
0	0	0.19747126741914	0.291606634692216	0.124954277169605	0	0.1325003783573	0	0	0	0.10260610838941	0	0	0.283391911053166	1	0	0.0478695405522845	0	0	0.164757284790582	0.146859069611192	0.128563016835879	0	0.0591340974737683	0.122501382674184
0	0	0.284443652185039	0	0.0771543304765027	0	0.403453573529618	0	0	0	0.129493878618154	0	0	0.101542845749194	0	1	0.0319345368758928	0	0	0.069347261548235	0.0588876487399318	0.161008483543519	0	0	0
0	0	0	0	0	0	0	0	0.0418382654399023	0.159211198095828	0	0	0	0	0.0478695405522845	0.0319345368758928	1	0.0220861618435926	0.109696802592433	0.191593426683562	0.254346591886094	0.257381115481198	0	0	0
0	0	0	0	0	0.104355485512019	0	0	0	0	0.126448497851601	0.0874133058112251	0	0.00035863826894881	0	0	0.0220861618435926	1	0	0	0	0	0.0746600082739124	0	0.129920106349072
0	0.0709289349027734	0	0	0	0.00418777866490816	0.240853035197713	0	0	0	0	0	0	0	0	0	0.109696802592433	0	1	0	0.11738450210287	0	0.0614172752699661	0	0.0386412744133631
0.117963780177594	0.188771232078574	0	0	0	0.149935276753194	0	0.0481029778180224	0.0161562815676577	0	0	0.237870580661402	0.19112424333308	0	0.164757284790582	0.069347261548235	0.191593426683562	0	0	1	0	0	0	0	0
0.0979384049721868	0.171351454506438	0.144663212888571	0.0207289330928096	0.204288131209697	0.13865489039967	0	0.133907339924537	0.182805363505847	0	0.209986873065004	0.179025450412986	0.168630264613961	0	0.146859069611192	0.0588876487399318	0.254346591886094	0	0.11738450210287	0	1	0	0	0	0
0.300815174476311	0.144739147246536	0.0150907628141904	0	0.0614628727463586	0.131826261495318	0	0.0515470957777729	0.092903266950549	0	0.180595912107099	0.165220637966077	0.314069672886384	0	0.128563016835879	0.161008483543519	0.257381115481198	0	0	0	0	1	0.130928560226109	0.239180564612877	0.110844685867299
0	0.0749010886639582	0.24917601374412	0.0949377167852892	0.0807857538908588	0.171584618839605	0.0562297099617128	0.078454940103618	0	0.209885834989724	0.0131193977046339	0	0.152575065812453	0	0	0	0	0.0746600082739124	0.0614172752699661	0	0	0.130928560226109	1	0	0
0	0.321334707370695	0.0336772616669409	0.0104153878259443	0	0	0.0173481608515854	0	0.118461873206067	0	0	0.0589804735286845	0	0	0.0591340974737683	0	0	0	0	0	0	0.239180564612877	0	1	0
0	0.23488786779792	0.0811370984073269	0.0947166878227355	0	0	0.0578764675601353	0.138393467381886	0.160129847158581	0	0	0.0673934928638006	0	0	0.122501382674184	0	0	0.129920106349072	0.0386412744133631	0	0	0.110844685867299	0	0	1
