1	0.353420034936097	0.109750825427854	0.0996160405487693	0	0.0589458132070057	0	0.297450202393101	0	0	0	0	0	0.0355773285478069	0.132921873525395	0.0584179359627059	0	0.208023678635387
0.353420034936097	1	0	0	0.26144872350714	0.178383491682142	0.458474256721977	0	0.144414562144688	0.363954186613685	0.179128467201539	0.0821327652059123	0	0	0	0.0755258721362878	0.0700147062336284	0
0.109750825427854	0	1	0	0.101505669743141	0.126192347345521	0.0173296096624205	0	0	0.165930370982545	0.0725149363927181	0	0	0	0	0.0872491053101568	0.129691563840355	0
0.0996160405487693	0	0	1	0.0761071888790224	0.0398001715671599	0	0	0	0.0814139261595212	0	0	0	0	0	0	0	0
0	0.26144872350714	0.101505669743141	0.0761071888790224	1	0	0	0.226833143715249	0.040149353755179	0	0	0	0.011137050315641	0	0.249955072100425	0.204697899124354	0	0
0.0589458132070057	0.178383491682142	0.126192347345521	0.0398001715671599	0	1	0	0	0	0	0	0	0	0	0.0379432254482428	0	0	0
0	0.458474256721977	0.0173296096624205	0	0	0	1	0.321550626053058	0	0	0	0	0	0	0.142218639228771	0	0	0.0128724058696784
0.297450202393101	0	0	0	0.226833143715249	0	0.321550626053058	1	0	0.0649437600604949	0.0913664268870596	0	0	0	0	0	0.391006718405914	0
0	0.144414562144688	0	0	0.040149353755179	0	0	0	1	0	0	0	0	0	0	0	0	0
0	0.363954186613685	0.165930370982545	0.0814139261595212	0	0	0	0.0649437600604949	0	1	0	0	0	0	0.0219065064260188	0	0	0
0	0.179128467201539	0.0725149363927181	0	0	0	0	0.0913664268870596	0	0	1	0	0	0	0	0	0	0
0	0.0821327652059123	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0	0	0	0	0.011137050315641	0	0	0	0	0	0	0	1	0	0	0	0	0
0.0355773285478069	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.132921873525395	0	0	0	0.249955072100425	0.0379432254482428	0.142218639228771	0	0	0.0219065064260188	0	0	0	0	1	0	0.105972942002467	0.228514252612857
0.0584179359627059	0.0755258721362878	0.0872491053101568	0	0.204697899124354	0	0	0	0	0	0	0	0	0	0	1	0	0.0181331899417551
0	0.0700147062336284	0.129691563840355	0	0	0	0	0.391006718405914	0	0	0	0	0	0	0.105972942002467	0	1	0
0.208023678635387	0	0	0	0	0	0.0128724058696784	0	0	0	0	0	0	0	0.228514252612857	0.0181331899417551	0	1
