1	0.465009579809986	0	0	0.105113298900982	0.268075144774139	0.0704021123821236	0	0.0775923743067688	0.158841844126388	0.203105671800729
0.465009579809986	1	0.461683474610987	0.227480042195062	0.1121691239297	0	0	0.189746529520939	0	0	0
0	0.461683474610987	1	0	0.203564021265281	0.192762957994314	0.197486145680066	0	0.0495790751806723	0	0
0	0.227480042195062	0	1	0.508639992848557	0.261126553307266	0.117169495381665	0	0.0879268460747873	0.0674631954610148	0.166181065072915
0.105113298900982	0.1121691239297	0.203564021265281	0.508639992848557	1	0	0	0.183598196966189	0.0145567920701607	0.0925790900944132	0
0.268075144774139	0	0.192762957994314	0.261126553307266	0	1	0	0	0	0	0
0.0704021123821236	0	0.197486145680066	0.117169495381665	0	0	1	0.303005196900456	0	0.193443952730161	0
0	0.189746529520939	0	0	0.183598196966189	0	0.303005196900456	1	0	0	0
0.0775923743067688	0	0.0495790751806723	0.0879268460747873	0.0145567920701607	0	0	0	1	0	0
0.158841844126388	0	0	0.0674631954610148	0.0925790900944132	0	0.193443952730161	0	0	1	0
0.203105671800729	0	0	0.166181065072915	0	0	0	0	0	0	1
