1	0.229259390296405	0.401052395802563	0.491195107615382	0.299536363717707	0.579844898273473	0	0.000975823371650556	0	0	0	0.202012644632496	0.135712617069602	0.00887682785341843
0.229259390296405	1	0.040639657471434	0.12608883833389	0.0825165478747198	0	0.0617420244873654	0.159303830969008	0.0814091136472151	0.0870026393627806	0.0248951387748115	0.465934938555453	0.0898247227136196	0.23731500107144
0.401052395802563	0.040639657471434	1	0.630526562088895	0.394734214050187	0.242682980332964	0.0717625925603858	0	0.0652820348504517	0.0603698388727354	0.108130257239937	0.397606494647347	0.0950912076592301	0.26651044247134
0.491195107615382	0.12608883833389	0.630526562088895	1	0.809260739331991	0.288071752982456	0.0120988479850998	0	0	0	0	0.200710174899878	0.00616145947344952	0.135811300208673
0.299536363717707	0.0825165478747198	0.394734214050187	0.809260739331991	1	0.159106125767053	0.00254141593042771	0	0	0	0	0.0723320804418654	0.0308214499322569	0.107235748343854
0.579844898273473	0	0.242682980332964	0.288071752982456	0.159106125767053	1	0	0	0	0	0	0.0483392194474918	0	0
0	0.0617420244873654	0.0717625925603858	0.0120988479850998	0.00254141593042771	0	1	0.177321911788659	0.880170368001828	0.799670758968312	0.771415964680049	0.047719676997222	0	0
0.000975823371650556	0.159303830969008	0	0	0	0	0.177321911788659	1	0.168904000115267	0.193355715307086	0.231165387554291	0.278648100829248	0.458796513400697	0.109643435148026
0	0.0814091136472151	0.0652820348504517	0	0	0	0.880170368001828	0.168904000115267	1	0.732601274323523	0.805175407164285	0.0352394560660043	0	0.00667973017751732
0	0.0870026393627806	0.0603698388727354	0	0	0	0.799670758968312	0.193355715307086	0.732601274323523	1	0.67655413915181	0.021378344978285	0	0
0	0.0248951387748115	0.108130257239937	0	0	0	0.771415964680049	0.231165387554291	0.805175407164285	0.67655413915181	1	0.0724096801378317	0	0
0.202012644632496	0.465934938555453	0.397606494647347	0.200710174899878	0.0723320804418654	0.0483392194474918	0.047719676997222	0.278648100829248	0.0352394560660043	0.021378344978285	0.0724096801378317	1	0.34485292527687	0.571394385641128
0.135712617069602	0.0898247227136196	0.0950912076592301	0.00616145947344952	0.0308214499322569	0	0	0.458796513400697	0	0	0	0.34485292527687	1	0.148840776374614
0.00887682785341843	0.23731500107144	0.26651044247134	0.135811300208673	0.107235748343854	0	0	0.109643435148026	0.00667973017751732	0	0	0.571394385641128	0.148840776374614	1
