1	0	0.206361379571475	0	0	0	0	0	0	0.0113230858018854	0
0	1	0.2854984411586	0.102353524105338	0	0.00365861078811053	0	0	0	0	0
0.206361379571475	0.2854984411586	1	0.0564585712480986	0	0.195386617659521	0	0	0	0.0487846561518776	0
0	0.102353524105338	0.0564585712480986	1	0	0.124873109116329	0.172983108594116	0.386095335543467	0	0.242278724717688	0.110525998300779
0	0	0	0	1	0	0.117095503345683	0	0.248158603527305	0.0191701244241418	0.0746742695334403
0	0.00365861078811053	0.195386617659521	0.124873109116329	0	1	0.162371785190949	0.145371526036602	0.0597606407705251	0	0
0	0	0	0.172983108594116	0.117095503345683	0.162371785190949	1	0.175678860514908	0.30780031394913	0.388156616876541	0.101985845469515
0	0	0	0.386095335543467	0	0.145371526036602	0.175678860514908	1	0.0163172752044063	0.354561008378597	0.348132383516472
0	0	0	0	0.248158603527305	0.0597606407705251	0.30780031394913	0.0163172752044063	1	0.269539908155713	0.0535338334610704
0.0113230858018854	0	0.0487846561518776	0.242278724717688	0.0191701244241418	0	0.388156616876541	0.354561008378597	0.269539908155713	1	0.2034029907715
0	0	0	0.110525998300779	0.0746742695334403	0	0.101985845469515	0.348132383516472	0.0535338334610704	0.2034029907715	1
