1	0.0625361402196116	0.0413032662607294	0.104032923307681	0.188880761631168	0	0	0	0	0	0.0338014984509683
0.0625361402196116	1	0.46785090698823	0.336608465735719	0.17673464534559	0.031448261977946	0.0644710876866596	0	0.0189425756011434	0.138985624610805	0
0.0413032662607294	0.46785090698823	1	0.448255407371332	0.0878068979089235	0	0.0941183776220779	0	0.0217395898058059	0	0
0.104032923307681	0.336608465735719	0.448255407371332	1	0.0728681296872853	0	0	0.0480218702641932	0	0.209923184973917	0.0392498497730096
0.188880761631168	0.17673464534559	0.0878068979089235	0.0728681296872853	1	0	0.131031209695072	0	0	0	0
0	0.031448261977946	0	0	0	1	0.136428244779339	0	0.188280297561028	0.110919458212169	0.0328885530762515
0	0.0644710876866596	0.0941183776220779	0	0.131031209695072	0.136428244779339	1	0	0.348888896679968	0.0348654103293584	0
0	0	0	0.0480218702641932	0	0	0	1	0	0	0
0	0.0189425756011434	0.0217395898058059	0	0	0.188280297561028	0.348888896679968	0	1	0.357796174086031	0
0	0.138985624610805	0	0.209923184973917	0	0.110919458212169	0.0348654103293584	0	0.357796174086031	1	0.0851439530595061
0.0338014984509683	0	0	0.0392498497730096	0	0.0328885530762515	0	0	0	0.0851439530595061	1
