1	0.28984304368674	0.326497446787906	0.422925630012003	0.256133703402873	0.279293893226986	0.357395073198158	0.213942347064795	0.437166155605547	0.220023314981074	0	0	0	0.245859266747327
0.28984304368674	1	0.166773831074807	0.272395144613214	0.314328084794433	0.308043359793807	0.271276548294684	0.329025372925066	0.312072338552412	0.344632968133976	0	0.0233758829389493	0.191246095460133	0.215030558289719
0.326497446787906	0.166773831074807	1	0.560736137545247	0.380458897954891	0.367521874451542	0.28993174300936	0.250537848681155	0.207324279146728	0	0.0244354768493852	0	0	0.0582716494379526
0.422925630012003	0.272395144613214	0.560736137545247	1	0.57124096662702	0.322294538196745	0.350038373605427	0.356698852181159	0.344857529377699	0.0636867365181887	0	0	0	0
0.256133703402873	0.314328084794433	0.380458897954891	0.57124096662702	1	0.380358141580173	0.381808142220754	0.361820442959752	0.34811428962356	0.0271982719773714	0.0764719492159555	0	0	0.105208163176119
0.279293893226986	0.308043359793807	0.367521874451542	0.322294538196745	0.380358141580173	1	0.221656476794786	0.295586905765784	0.281373503588474	0.175476167562835	0	0.0031412881090192	0.075166081303361	0
0.357395073198158	0.271276548294684	0.28993174300936	0.350038373605427	0.381808142220754	0.221656476794786	1	0.493328558383115	0.731475983809459	0.449396319824879	0	0	0	0.0878976851168178
0.213942347064795	0.329025372925066	0.250537848681155	0.356698852181159	0.361820442959752	0.295586905765784	0.493328558383115	1	0.399284432443626	0.406045009246997	0	0.0503346855796559	0.207280632152872	0.308714932748407
0.437166155605547	0.312072338552412	0.207324279146728	0.344857529377699	0.34811428962356	0.281373503588474	0.731475983809459	0.399284432443626	1	0.488432611687475	0.0245322772962438	0.166572950483898	0.0786203981960912	0.217717309526404
0.220023314981074	0.344632968133976	0	0.0636867365181887	0.0271982719773714	0.175476167562835	0.449396319824879	0.406045009246997	0.488432611687475	1	0	0.179031110319854	0.329176589350646	0.162117769013644
0	0	0.0244354768493852	0	0.0764719492159555	0	0	0	0.0245322772962438	0	1	0.0745533759903869	0.144956956991739	0.0266198273405172
0	0.0233758829389493	0	0	0	0.0031412881090192	0	0.0503346855796559	0.166572950483898	0.179031110319854	0.0745533759903869	1	0.19009865493155	0.320357002789792
0	0.191246095460133	0	0	0	0.075166081303361	0	0.207280632152872	0.0786203981960912	0.329176589350646	0.144956956991739	0.19009865493155	1	0
0.245859266747327	0.215030558289719	0.0582716494379526	0	0.105208163176119	0	0.0878976851168178	0.308714932748407	0.217717309526404	0.162117769013644	0.0266198273405172	0.320357002789792	0	1
