1	0.0290558467476653	0	0	0	0.239800192719892	0.248029043188723	0	0	0	0
0.0290558467476653	1	0	0	0	0.0525728975740161	0	0.0354915413843096	0.0670048110563254	0	0
0	0	1	0	0	0	0	0	0	0	0.00913952010169828
0	0	0	1	0	0.154951015816734	0	0	0.0986283145339346	0.0630134879668115	0.0641404044228823
0	0	0	0	1	0.193254881134097	0	0	0	0	0
0.239800192719892	0.0525728975740161	0	0.154951015816734	0.193254881134097	1	0	0.0387194779480686	0	0	0.0492579943733918
0.248029043188723	0	0	0	0	0	1	0	0	0	0.200930517401174
0	0.0354915413843096	0	0	0	0.0387194779480686	0	1	0	0	0.0554794626369289
0	0.0670048110563254	0	0.0986283145339346	0	0	0	0	1	0	0.164278855343885
0	0	0	0.0630134879668115	0	0	0	0	0	1	0.0802182646373563
0	0	0.00913952010169828	0.0641404044228823	0	0.0492579943733918	0.200930517401174	0.0554794626369289	0.164278855343885	0.0802182646373563	1
