1	0.0465454227358258	0.474864437355975	0.391345605855636	0.118077974249664	0	0.261174522693132	0.0582547781656189	0.0700925902320566	0	0.112794273426888	0	0.0649462189269288	0.0545461156087907	0	0.196159960736321	0	0	0	0.152129199625661	0	0	0.204632435720037	0.156348476389644	0.0648806048458982	0.125296499851768	0.231949977866427	0.276078432224591	0.0959623646683397	0.00821509798298262	0	0.0668206520320997	0	0.119268642354602	0.0411888360867368	0	0	0	0	0.0742626704538235	0.0709805723417283	0.0534693838568255	0.121885128273735	0.141716422319819	0.268547090974597	0.122704153599221	0.136149010781323	0	0.0750277988651987	0.0413800527336501	0.113857681480321	0	0	0	0.365404765310575	0.155795292956895	0.185933705462129	0
0.0465454227358258	1	0.10588260172977	0.177821342959124	0.127784670317735	0	0.172020422022577	0.161819942015351	0.213512756643474	0.102406781259282	0.232649033975857	0	0.0157822762658412	0.214598218016741	0.0392670279301973	0.113149468247483	0.153440968364821	0	0.24888588592499	0.294809761926138	0.0203776925347148	0	0	0	0	0.260636577536615	0	0.141073203849659	0.29693067974933	0	0.00599099128508013	0.180673623448513	0.0582919231840453	0.122598061375762	0	0	0	0	0	0	0.148413773763933	0	0	0.105437239243753	0.264094570060491	0.106326919341631	0.212968635241272	0	0.298700752826651	0	0.0276224012257886	0.112396306981624	0.128221414000461	0	0.250761128937012	0.160798522519715	0.206037821968576	0
0.474864437355975	0.10588260172977	1	0.233118605816228	0.246316316700325	0.0790586739136957	0.375203396788406	0.454284044442602	0.0042335317362516	0	0.165942326228326	0	0.222659724350989	0	0.00865822298234416	0.226540790275098	0	0	0	0.14760685169972	0.176728630830572	0.153854960456707	0.0538096079784357	0.0929792550820045	0.0680842475424169	0.194782089442685	0.155473276235356	0.246540243077719	0.11178307828613	0	0	0.146734697836181	0.00586850708494976	0.186495502044537	0.192077689549082	0	0	0.0660809646753065	0.14794716020242	0.277008116641647	0	0	0.15970994832244	0.144038538261018	0.269596348452413	0.20237838135823	0	0	0.140759488785156	0.0944637132919754	0.199236457191278	0.179079214328831	0	0	0.313162272582953	0.0301426893719038	0.0896106499705778	0
0.391345605855636	0.177821342959124	0.233118605816228	1	0.306324029069965	0.0172545573233494	0.608583303944149	0.0632944841596252	0.271993676417412	0.128724258694732	0.0066974370929657	0.00508291070541056	0.0981701675943579	0	0	0.0508286784700224	0.249798106528033	0	0	0	0	0	0	0.143672541884519	0.045615139577863	0.057980755201122	0.203691876495913	0.158668219379684	0.0440398960172137	0.118459928840555	0	0.192140276931889	0	0	0	0.0928446578793771	0.0420053848366152	0	0	0	0.208804739780659	0.142797552180732	0.0458269827190967	0	0.141534732158694	0	0.0377817799375947	0	0.0142087987315966	0.167413122901921	0.337100266407543	0	0.209151473714508	0	0	0.0363712499869237	0.0298610112256771	0
0.118077974249664	0.127784670317735	0.246316316700325	0.306324029069965	1	0	0.413328426605943	0.322602386775474	0.248415236928099	0.226223158718754	0	0.00163852759815784	0	0	0	0.0385364218776133	0.0281879753146521	0	0	0	0.210891823417079	0	0.106825078154621	0.0405987026417031	0	0.0827226941637321	0.401805044349193	0.0722356962302693	0.137223495148116	0.345729143602502	0.39127251040408	0	0.527958474141659	0	0	0	0	0	0.0491912080626203	0.0779378236157156	0.0128334227450719	0	0	0	0	0	0	0.0115576436677157	0	0	0.0036187476781428	0	0	0	0	0	0	0
0	0	0.0790586739136957	0.0172545573233494	0	1	0.0624607021804684	0	0	0	0	0	0.152581239408205	0	0	0	0.0923416308012578	0	0.180560384255891	0.0576850350727598	0.0441353299226693	0.203862967842943	0	0.023631275766646	0	0	0	0	0	0.0398385521466539	0	0	0	0.0432657089152974	0.135443538992308	0.120512625038894	0.0601673255857257	0.131457550016704	0.0889453282856092	0.00967801403068612	0.189280467482944	0.174817086089481	0.277049708320206	0.245999110206561	0.0177059633113773	0.123212004524539	0	0.0197013825468957	0	0.202152409923622	0.13136766921794	0.174267699494754	0.188193689262111	0	0.0759189413442532	0.15242080248199	0.0311552430747011	0.0881954992598772
0.261174522693132	0.172020422022577	0.375203396788406	0.608583303944149	0.413328426605943	0.0624607021804684	1	0.440767950390109	0.260490685879144	0.271754041000938	0	0	0	0	0	0.0665335125385611	0.180673948161034	0.0668337524788535	0	0.0913425938597186	0.0179110350247909	0	0	0.147622325443172	0	0.038956169516579	0.131583838323148	0.175092762196959	0.16081424065769	0.162798522600596	0	0.161690300171593	0.120234718853966	0.0378098756661434	0	0	0	0	0	0.0969309396010316	0.04256121584335	0.0454697895335414	0.0331110925029792	0	0.16993904784491	0	0	0	0.0971038592666156	0.0554898921169913	0.199345872475158	0	0.0340561879662035	0	0.0171388762135614	0	0.015137054878623	0
0.0582547781656189	0.161819942015351	0.454284044442602	0.0632944841596252	0.322602386775474	0	0.440767950390109	1	0.0329443326207232	0.0446116127123569	0.0273107265841684	0	0	0	0	0.198860443080975	0	0.000703013756592502	0.0914941751438054	0.068756000859494	0.271450852233569	0.0940205965340977	0.0673798872483333	0.219182791965232	0	0.208131943630915	0.093747976782658	0.192073884594996	0.148926852612136	0.177663808456602	0.11617492691636	0	0.271701233310219	0.0266252186572691	0.0471752264345341	0	0	0	0	0.206868774198674	0	0	0	0	0.127758651556741	0.106409275846514	0	0	0.11444604851003	0	0	0.0589059347078187	0	0	0.0314278371649318	0	0	0
0.0700925902320566	0.213512756643474	0.0042335317362516	0.271993676417412	0.248415236928099	0	0.260490685879144	0.0329443326207232	1	0.402629741789515	0	0	0	0.293933276406226	0	0.0530995622705117	0.109904194851281	0.043435627992039	0	0.0608465226078493	0	0	0	0	0	0.100015113180675	0.087479231904472	0.00530717642038584	0.0842095454873959	0.136326417093135	0.317344982352874	0.166874136420126	0.197924304980094	0.126113500321111	0	0.123361666053265	0.05565337077822	0	0	0	0.161425085865273	0	0	0	0.0526744634463476	0	0.106646319191239	0	0.245883312454134	0	0	0	0.0230478383465175	0	0	0.0997889615074522	0.0920891620510037	0
0	0.102406781259282	0	0.128724258694732	0.226223158718754	0	0.271754041000938	0.0446116127123569	0.402629741789515	1	0	0.260988051708529	0	0.0682670949866611	0	0	0.0742549050780747	0	0	0	0.0388603283428342	0	0	0	0	0	0	0	0	0.133093943777699	0.204739926725291	0	0.0955421691951213	0	0	0	0.0208230553654436	0	0	0.00415379951948994	0.0300561290332821	0	0	0	0	0	0.0644355465253826	0.0677432171056438	0	0	0	0	0	0	0	0	0	0.169730032234523
0.112794273426888	0.232649033975857	0.165942326228326	0.0066974370929657	0	0	0	0.0273107265841684	0	0	1	0	0.283343514099575	0.0756849719378684	0.130124736629533	0.0346591201067587	0	0	0.0482770726986929	0.191717720753982	0.00252393395930076	0.00215025001915881	0.0440344391173922	0.0254688763675122	0.121096297015545	0.107618245696463	0	0.115799695729987	0	0	0	0.0665711222652289	0	0.120222967653097	0.0546855834429111	0	0	0.0623988580361282	0	0.081763872304958	0.0459432583943612	0	0.13044355931066	0.347882363438296	0.239384888573661	0.206314821712259	0.14555248621854	0.0204163687292886	0.136008497269706	0.176318110376038	0.0911740990935112	0.175433523199207	0.244637719580265	0	0.190435055468481	0.122472537753773	0.233290543939733	0
